#{"t_start": 1680175651.3070807, "env_id": null}
r,l,t
-246520,3000,13371.130692
-239168,3000,13387.60701
-218308,3000,13403.673158
-238452,3000,13420.079948
-260500,3000,13436.405084
-226332,3000,13453.281603
-259440,3000,13469.586171
-259508,3000,13485.531228
-240536,3000,13501.31833
-221372,3000,13517.930427
-235300,3000,13533.895547
-233280,3000,13550.184134
-252748,3000,13566.368826
-230456,3000,13582.334851
-250432,3000,13598.208109
-242248,3000,13614.339323
-246552,3000,13630.338688
-238412,3000,13647.048254
-237332,3000,13663.564837
-240460,3000,13679.7412
-237572,3000,13696.110128
-221164,3000,13712.509394
-211124,3000,13728.759519
-227288,3000,13744.674809
-249524,3000,13759.70947
-242616,3000,13775.707683
-234380,3000,13792.019592
-219336,3000,13808.141267
-233512,3000,13823.896448
-220216,3000,13839.937153
-260348,3000,13855.908876
-250508,3000,13872.091849
-220588,3000,13887.746336
-236152,3000,13904.15315
-239200,3000,13920.682969
-239416,3000,13937.324193
-240416,3000,13954.367536
-246460,3000,13969.383279
-251476,3000,13985.672457
-236212,3000,14001.928949
-260624,3000,14018.140376
-238372,3000,14033.854539
-238448,3000,14049.634489
-230088,3000,14065.989667
-235664,3000,14081.897727
-244272,3000,14098.178539
-241532,3000,14115.216414
-237416,3000,14131.334098
-230612,3000,14146.963449
-256656,3000,14162.967917
-207112,3000,14179.44437
-236400,3000,14195.277218
-239828,3000,14211.388132
-220480,3000,14226.861229
-251408,3000,14242.44591
-256400,3000,14258.83917
-219136,3000,14274.538827
-242576,3000,14290.374658
-246392,3000,14306.489898
-229332,3000,14322.802412
-229688,3000,14338.771576
-208136,3000,14355.383524
-262152,3000,14371.176113
-235276,3000,14387.079541
-237688,3000,14402.518995
-230436,3000,14424.461794
-230268,3000,14439.759367
-222400,3000,14455.931318
-260504,3000,14472.533062
-210148,3000,14488.831133
-229348,3000,14504.750186
-246352,3000,14521.477439
-231444,3000,14537.103102
-228228,3000,14553.307912
-237136,3000,14568.759066
-238500,3000,14584.63131
-241456,3000,14600.665201
-241464,3000,14616.835686
-213588,3000,14633.489496
-260336,3000,14648.887608
-219284,3000,14665.022998
-233500,3000,14680.492114
-222244,3000,14696.601846
-230192,3000,14712.871762
-227188,3000,14728.637056
-225328,3000,14745.013798
-251668,3000,14761.346648
-245284,3000,14777.659674
-242268,3000,14792.824356
-224524,3000,14808.541709
-228300,3000,14824.203736
-213120,3000,14839.045597
-235488,3000,14854.938604
-239244,3000,14870.995175
-220952,3000,14887.464424
-241348,3000,14903.493283
-215988,3000,14919.245305
-257532,3000,14935.368143
-228320,3000,14951.464198
-255148,3000,14967.598302
-228232,3000,14983.594511
-248316,3000,14999.33745
-230320,3000,15014.787318
-208240,3000,15030.413728
-247328,3000,15046.636009
-220284,3000,15062.679123
-220204,3000,15078.377126
-244156,3000,15094.428245
-219252,3000,15110.054628
-238088,3000,15125.709026
-210240,3000,15141.515061
-215200,3000,15157.107087
-250348,3000,15173.045179
-227472,3000,15189.437045
-223300,3000,15205.021618
-224912,3000,15220.790487
-244268,3000,15237.31098
-222932,3000,15253.321052
-219280,3000,15269.212817
-216116,3000,15284.811119
-219100,3000,15300.824076
-255332,3000,15317.528781
-212376,3000,15333.303849
-235488,3000,15349.009145
-217132,3000,15364.956298
-251468,3000,15380.729936
-235376,3000,15396.382161
-204120,3000,15411.799456
-209316,3000,15427.227506
-219212,3000,15442.278086
-214008,3000,15458.183986
-239544,3000,15479.345789
-230408,3000,15495.026278
-224600,3000,15511.092268
-250464,3000,15527.678625
-231972,3000,15543.321547
-213144,3000,15558.627791
-215292,3000,15574.141161
-223260,3000,15589.651968
-217364,3000,15606.090932
-218944,3000,15621.719661
-214020,3000,15637.507155
-211128,3000,15653.424662
-221032,3000,15669.613826
-215188,3000,15685.919142
-239172,3000,15701.639307
-215236,3000,15717.416093
-211192,3000,15733.30647
-204024,3000,15748.490278
-208152,3000,15764.605939
-237420,3000,15780.27336
-230012,3000,15795.850996
-222112,3000,15810.715101
-229148,3000,15826.311487
-218192,3000,15841.605396
-228184,3000,15857.40402
-197112,3000,15873.615552
-229488,3000,15888.772847
-217084,3000,15904.496929
-218248,3000,15920.051313
-222400,3000,15935.686077
-205104,3000,15951.563477
-246404,3000,15966.901663
-226148,3000,15982.642354
-230292,3000,15997.643266
-223524,3000,16012.914919
-231372,3000,16028.236576
-228536,3000,16043.600398
-214452,3000,16059.169397
-224104,3000,16074.856152
-227408,3000,16090.049467
-235244,3000,16105.68757
-195160,3000,16120.578932
-206900,3000,16136.813351
-217932,3000,16152.101077
-231076,3000,16167.650649
-236004,3000,16183.66411
-213992,3000,16199.527843
-215340,3000,16215.893972
-236404,3000,16232.119605
-237216,3000,16247.971505
-225320,3000,16264.05538
-212188,3000,16279.290628
-209040,3000,16295.228628
-225208,3000,16311.326279
-237432,3000,16327.163554
-239012,3000,16342.750059
-225212,3000,16358.328338
-219856,3000,16373.727885
-216220,3000,16389.036106
-223340,3000,16404.081265
-219124,3000,16420.148367
-229276,3000,16435.740441
-218244,3000,16451.850793
-210896,3000,16467.907354
-199900,3000,16484.106636
-219196,3000,16498.907743
-236040,3000,16514.506118
-222328,3000,16535.700453
-241208,3000,16550.843791
-228316,3000,16566.706206
-205976,3000,16582.74733
-195240,3000,16599.028326
-218988,3000,16615.280703
-204048,3000,16630.803167
-222924,3000,16646.938816
-227240,3000,16662.900173
-203916,3000,16678.407008
-233144,3000,16694.32337
-225052,3000,16709.387409
-207064,3000,16725.184883
-213180,3000,16740.862603
-223896,3000,16756.278748
-211012,3000,16771.494412
-227084,3000,16787.087746
-208008,3000,16801.986816
-238908,3000,16816.942471
-212168,3000,16832.366473
-218904,3000,16847.753232
-213092,3000,16862.427444
-208084,3000,16878.079379
-201940,3000,16893.249427
-196948,3000,16908.266479
-200908,3000,16923.281238
-203872,3000,16938.33955
-212932,3000,16953.387804
-208048,3000,16968.454272
-195036,3000,16983.357119
-225892,3000,16999.130183
-221100,3000,17014.318146
-203868,3000,17030.042095
-223268,3000,17045.680606
-201164,3000,17060.742227
-202808,3000,17076.439626
-208116,3000,17091.877424
-203968,3000,17106.624787
-221908,3000,17121.807772
-219880,3000,17137.680512
-194052,3000,17153.048868
-225368,3000,17168.577665
-203588,3000,17184.018573
-182828,3000,17199.332264
-188656,3000,17214.384004
-210096,3000,17229.921805
-192908,3000,17245.586091
-232464,3000,17260.977414
-212080,3000,17276.322555
-187008,3000,17291.554963
-206920,3000,17307.20713
-232884,3000,17322.649557
-212944,3000,17338.540004
-182956,3000,17353.753191
-221104,3000,17369.232752
-189832,3000,17385.136726
-219248,3000,17400.08036
-207936,3000,17415.171195
-187768,3000,17430.665703
-206980,3000,17445.680787
-208368,3000,17460.482705
-205892,3000,17475.596729
-202812,3000,17490.994166
-202784,3000,17506.489183
-184016,3000,17521.922668
-201732,3000,17536.844344
-200992,3000,17552.814213
-196788,3000,17573.444577
-223968,3000,17589.173491
-200916,3000,17604.841508
-200672,3000,17620.570643
-189768,3000,17635.945074
-187992,3000,17651.535701
-198772,3000,17666.974982
-210668,3000,17681.826878
-205088,3000,17697.006316
-225216,3000,17712.949447
-208852,3000,17728.237075
-226004,3000,17743.219267
-198852,3000,17758.680724
-223276,3000,17774.25737
-201964,3000,17789.662807
-210232,3000,17805.128776
-186668,3000,17820.476676
-193024,3000,17835.515584
-191880,3000,17850.892479
-228308,3000,17866.068011
-193648,3000,17881.901453
-192832,3000,17897.033095
-194776,3000,17913.002631
-186896,3000,17927.799871
-201016,3000,17942.958904
-204984,3000,17957.824714
-187876,3000,17973.82578
-205004,3000,17990.098886
-198824,3000,18005.322837
-229844,3000,18020.569109
-168608,3000,18036.050631
-208884,3000,18050.975241
-202892,3000,18066.078237
-208120,3000,18081.001475
-203932,3000,18096.771184
-215892,3000,18112.637758
-174816,3000,18128.542327
-194792,3000,18143.99331
-190928,3000,18159.255341
-207624,3000,18174.171056
-224044,3000,18189.610868
-200908,3000,18205.950369
-208924,3000,18221.078037
-190884,3000,18235.651669
-213936,3000,18250.501309
-174820,3000,18265.468539
-196896,3000,18280.721673
-210080,3000,18295.628451
-201616,3000,18310.254528
-194908,3000,18325.331758
-200968,3000,18339.609406
-188748,3000,18354.45046
-206784,3000,18370.033089
-188668,3000,18385.311472
-195736,3000,18400.671339
-212812,3000,18416.073835
-186816,3000,18431.154856
-193472,3000,18445.935974
-174860,3000,18460.983554
-198868,3000,18476.543372
-198696,3000,18491.474561
-206720,3000,18506.323978
-195808,3000,18521.080072
-191524,3000,18536.791645
-199768,3000,18552.415287
-199636,3000,18568.286163
-195788,3000,18590.407519
-176588,3000,18605.912177
-195052,3000,18621.418647
-178560,3000,18636.397554
-196964,3000,18651.305086
-188616,3000,18666.721019
-179596,3000,18682.102436
-177864,3000,18697.466831
-207900,3000,18712.896791
-189968,3000,18728.063599
